,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
44735,1048342,1,0,1.41,24,0.0,0,68.1,13.0,0,1
37568,880657,1,1,3.61,21,0.32,0,9.9,0.5,0,0
17729,414414,0,0,2.01,0,,0,2.0,0.2,6,1
29732,696907,1,0,4.86,25,0.05,0,50.7,3.6,0,0
28047,657649,1,0,5.12,20,0.79,0,52.9,6.2,0,0
1309,30180,0,0,2.93,0,,0,0.0,0.0,0,1
15726,367513,1,0,1.98,20,,0,0.0,0.0,0,1
41031,960747,1,0,3.68,18,,0,69.5,5.6,0,1
67811,1587017,1,0,0.32,10,1.1,1,52.1,4.3,0,0
50466,1183174,0,0,2.07,130,0.13,0,419.4,30.5,0,0
23861,559948,0,0,0.33,18,0.0,0,0.0,0.0,0,1
53515,1253996,1,1,1.96,3,0.01,0,14.7,1.5,0,1
48618,1140320,1,0,0.92,26,,0,18.3,3.4,0,1
11242,262775,0,0,3.59,24,,0,11.1,0.9,0,1
55263,1294055,1,0,1.53,21,0.44,0,39.2,2.4,0,0
54097,1267270,1,0,1.68,13,0.24,1,47.4,3.5,0,0
64695,1517215,1,0,0.66,20,1.04,0,43.5,4.6,0,0
63197,1481808,1,0,0.79,20,1.18,0,24.0,0.9,0,0
34061,799802,1,0,0.65,10,0.0,1,72.7,6.7,0,1
29181,684303,1,0,1.87,16,0.0,0,32.9,4.9,0,1
17801,415794,0,0,3.33,18,0.0,1,42.5,3.7,0,1
18896,442130,1,0,1.98,22,,0,13.2,1.7,0,1
59926,1403800,1,0,1.05,20,0.92,0,125.9,8.7,0,0
3792,86704,0,0,5.68,15,0.0,0,46.6,1.8,0,1
31176,731624,1,1,4.61,10,1.26,0,80.7,5.7,0,0
6988,161765,1,0,4.88,10,,0,0.6,0.1,0,1
31679,743878,1,1,4.49,25,1.76,0,40.7,3.4,0,0
27126,635933,0,0,0.13,17,,0,0.0,0.0,0,1
60631,1421738,1,0,1.0,14,0.97,0,27.1,1.1,0,0
1409,32587,0,0,6.32,10,,0,3.1,0.5,6,1
6452,148916,1,1,2.05,21,,1,0.0,0.0,0,1
24686,578792,1,1,1.98,21,,3,12.4,1.6,0,1
10090,235577,0,0,0.4,23,1.57,0,0.0,0.0,0,1
49011,1150358,1,1,2.2,16,1.73,0,12.6,1.0,0,0
8603,200013,1,0,2.05,0,,0,0.0,0.0,6,1
71969,1683261,1,1,0.44,11,1.61,0,21.7,1.3,0,1
7884,182727,1,1,7.31,25,0.01,0,1.8,0.7,0,0
39812,932078,1,0,3.22,21,0.64,1,24.6,2.5,0,0
17870,417446,1,0,1.97,21,0.0,0,16.6,2.5,0,1
72140,1686849,1,1,0.08,0,1.83,0,0.0,0.0,0,1
43541,1020378,1,0,2.17,14,,0,0.0,0.0,0,1
40458,946923,1,0,0.9,30,,0,91.2,8.2,0,1
2441,56594,0,0,2.24,0,,0,0.0,0.0,0,1
44425,1040571,1,0,2.59,24,,0,17.5,1.1,0,1
70570,1649911,1,0,0.1,20,0.07,1,42.9,82.3,0,0
28250,662363,1,1,1.12,16,0.0,0,9.9,0.6,0,1
51593,1209986,1,0,2.63,21,1.28,0,27.8,4.6,0,1
36509,856857,1,0,1.91,40,,2,30.4,2.4,0,1
28825,675098,0,0,0.62,18,,0,0.0,0.0,0,1
40091,938105,1,0,3.19,12,0.79,0,11.0,1.2,0,0
34842,818619,1,0,2.01,18,,0,77.4,3.2,0,1
12620,294030,1,0,0.66,13,,1,0.0,0.0,0,1
24824,582256,1,0,0.61,21,0.0,0,0.0,0.0,0,1
66974,1568250,1,1,0.41,14,1.32,0,59.9,4.0,0,0
55468,1298733,1,1,1.5,13,0.42,4,159.6,43.9,0,0
71334,1668288,1,1,0.05,7,1.93,0,40.6,0.3,0,0
52826,1238472,1,0,1.83,21,0.14,0,43.0,3.6,0,0
68633,1605094,0,0,0.53,34,,0,162.1,16.2,0,1
47577,1115583,1,0,2.39,20,,0,0.6,0.0,0,0
47422,1112099,1,0,2.41,12,0.9,0,43.1,4.9,0,0
26921,630973,1,1,5.07,22,0.0,0,78.1,8.5,0,1
52050,1220536,1,1,0.64,10,0.0,0,80.4,3.8,0,1
44884,1051684,1,0,2.76,20,1.13,0,73.9,3.2,0,0
31184,731730,1,0,0.51,21,,1,32.7,3.1,0,1
68957,1612518,1,0,0.22,0,2.0,0,26.2,3.2,0,0
69158,1617393,1,1,0.24,16,0.0,0,57.0,11.9,0,1
44849,1051090,1,1,2.76,10,1.16,1,34.6,2.6,0,0
6185,142893,1,0,2.07,18,,0,0.0,0.0,0,1
61445,1440818,1,1,1.55,21,0.42,0,63.3,4.2,0,1
70402,1645757,0,0,0.12,23,1.86,0,21.5,1.2,0,0
4729,108095,1,1,2.07,0,,0,0.0,0.0,7,1
24884,583771,0,0,0.78,21,,0,0.0,0.0,0,1
55702,1303755,1,0,1.47,6,0.51,0,106.5,5.5,0,0
55019,1288237,1,0,1.56,21,0.36,0,79.2,4.4,0,0
41968,982527,1,0,2.75,24,,0,43.6,6.9,0,1
8002,185403,1,0,6.84,22,0.0,0,163.3,20.5,0,1
8166,189516,0,0,0.61,22,0.0,0,0.0,0.0,0,1
9304,216178,1,0,7.11,12,0.96,0,16.3,1.0,0,0
33311,782259,1,1,4.2,16,1.7,0,72.9,1.8,0,0
24204,568071,0,0,1.63,0,0.0,0,0.0,0.0,0,1
66854,1565489,1,0,0.42,33,2.53,0,55.1,1.9,0,0
36480,856227,0,0,1.16,11,,0,68.1,4.3,0,1
38053,892361,1,0,1.8,21,0.0,0,16.1,0.3,0,1
13444,312815,0,0,2.2,0,,0,0.0,0.0,2,1
39995,936115,1,0,3.94,18,0.0,0,61.8,3.7,0,1
3199,72912,1,0,2.05,0,,0,0.0,0.0,3,1
70498,1647990,1,0,0.11,19,1.87,0,43.7,2.8,0,0
67211,1573485,1,1,0.39,20,1.59,0,88.1,7.5,0,0
17940,418945,1,0,1.06,21,0.0,0,0.0,0.0,0,1
36198,849413,1,0,3.82,21,0.35,0,28.7,6.0,0,0
2485,57636,0,0,2.15,0,,0,0.0,0.0,1,1
8766,203743,0,0,2.37,23,,0,7.5,0.9,0,1
32596,765356,1,1,4.32,15,1.36,0,23.1,1.2,0,0
40612,950398,1,0,3.15,12,0.79,0,38.1,3.4,0,0
15706,367146,1,1,6.8,5,0.04,0,19.0,3.8,0,1
35145,825850,1,0,1.97,29,0.0,0,38.0,2.6,0,1
47542,1114783,1,1,2.39,16,1.82,1,35.4,1.7,0,0
41458,970564,1,0,3.08,12,0.87,0,199.6,15.5,0,0
21184,495396,1,0,2.02,39,,0,30.4,2.5,0,1
70183,1640957,0,0,0.12,22,1.85,0,63.1,2.5,0,0
9022,209266,0,0,1.02,23,,0,0.0,0.0,0,1
14245,330910,1,1,6.65,16,1.66,0,67.8,4.8,0,0
28675,671441,1,1,0.22,20,0.0,0,0.8,0.1,0,1
44070,1032419,1,0,2.86,12,1.05,0,56.8,5.2,0,0
40491,947634,1,0,1.97,8,0.0,0,11.0,0.6,0,1
19470,455302,0,0,2.36,37,,0,18.7,2.0,0,1
8735,203028,1,0,7.18,25,1.97,0,23.7,4.2,0,0
34082,800386,1,0,4.12,19,1.8,0,85.6,10.0,0,0
64140,1503581,1,1,0.71,30,1.26,0,98.5,8.5,0,0
50370,1181161,1,1,2.08,20,0.08,0,105.0,6.1,0,0
59561,1395300,1,0,1.08,20,0.9,1,37.8,1.8,0,0
46814,1096981,1,1,2.5,14,1.49,0,32.6,1.5,0,0
65525,1534652,1,1,0.9,22,1.08,0,7.6,0.5,0,1
42866,1004444,1,0,2.95,20,0.98,0,21.8,2.7,0,0
55103,1290087,1,0,1.55,13,0.42,0,16.0,2.1,0,0
12607,293725,1,0,2.31,0,,0,13.1,0.6,1,1
11091,259092,0,0,2.99,21,,0,7.3,0.3,0,1
40161,939725,1,0,3.19,12,0.78,0,48.2,3.6,0,0
32371,759778,1,1,4.36,23,1.5,0,74.3,4.3,0,0
18169,424264,1,1,6.5,10,,0,13.7,2.8,0,1
69368,1622635,1,0,0.17,17,1.8,0,31.3,2.5,0,0
71211,1665358,1,1,0.06,7,1.92,1,28.8,2.1,0,0
14008,325943,1,1,3.29,13,0.0,0,26.5,1.2,0,1
41945,982025,1,1,3.04,24,1.07,0,25.8,2.2,0,0
53097,1244940,1,0,1.8,21,0.32,0,15.0,1.1,0,0
14904,346707,1,1,3.55,16,,0,5.0,0.1,0,1
58451,1369340,1,0,1.14,14,0.83,0,117.4,9.1,0,0
15751,368006,1,0,2.55,23,,1,6.0,1.9,0,1
55517,1299768,1,0,1.49,13,0.41,0,78.3,7.0,0,0
55617,1302008,1,0,1.48,21,0.44,1,59.6,3.3,0,0
654,15296,1,0,7.78,26,,0,52.9,2.7,0,1
26307,616789,1,0,4.88,12,,0,0.0,0.0,0,1
66505,1557045,1,0,0.47,22,,3,8.9,1.9,0,0
47162,1105381,0,0,0.67,16,,0,94.2,4.8,0,1
38099,893331,1,1,3.51,22,0.78,0,60.6,3.0,0,0
65836,1541484,1,1,0.56,39,0.01,0,155.8,13.3,0,0
68169,1594577,1,0,0.29,11,1.34,0,30.9,1.9,0,0
43529,1020080,1,0,2.9,12,1.02,1,47.9,2.9,0,0
36814,863374,1,0,3.73,25,0.02,1,14.5,1.7,0,0
10576,247449,0,0,3.21,21,,0,14.1,1.7,0,1
34353,806755,1,0,0.74,11,0.0,0,38.2,1.8,0,1
35427,832029,0,0,0.61,40,,0,35.4,3.1,0,1
48789,1144549,1,0,2.23,16,1.68,0,10.3,1.4,0,0
56332,1318403,1,1,1.39,12,0.52,0,59.4,4.0,0,0
37872,887689,1,0,3.55,24,,0,15.0,1.0,0,0
36566,858005,1,0,3.76,22,1.15,0,20.6,1.0,0,0
14068,327100,1,1,6.68,19,1.87,0,0.6,0.3,0,0
63314,1484601,1,1,0.78,15,1.19,0,12.8,2.3,0,0
51564,1209151,1,1,1.96,14,1.95,1,23.0,2.0,0,0
50864,1192570,1,0,1.97,14,0.0,0,21.4,1.1,0,1
62328,1461511,1,0,0.87,14,1.1,0,55.8,4.6,0,0
8546,198822,1,0,4.48,23,0.0,0,21.3,2.0,0,1
39592,927189,1,0,3.25,22,0.61,0,77.1,6.3,0,0
2960,67904,0,0,2.96,21,,0,0.0,0.0,0,1
53336,1250276,1,0,1.77,21,0.18,0,93.6,6.1,0,0
40085,937935,1,0,3.19,20,0.77,0,22.7,7.4,0,0
44182,1034801,1,0,2.85,25,0.06,0,101.8,8.6,0,0
39005,914870,1,0,0.91,27,,0,34.2,2.2,0,1
40754,953901,1,0,1.1,17,0.0,4,31.1,2.2,0,1
7675,177992,0,0,1.36,0,0.0,0,0.0,0.0,0,1
16103,375974,1,0,6.47,38,1.21,0,129.5,7.7,0,0
70215,1641715,1,0,0.12,9,1.85,0,30.0,1.3,0,0
60232,1411231,1,1,1.03,24,0.94,0,63.1,3.2,0,0
34318,805921,1,0,3.97,22,,0,35.1,1.7,0,1
30968,726307,1,0,2.11,22,,0,27.9,0.9,0,1
69718,1630941,0,0,0.15,31,,0,78.7,4.3,0,0
20363,475896,0,0,1.79,22,0.0,0,5.0,0.6,0,1
17472,408761,1,1,6.35,29,1.88,0,57.7,2.1,0,0
60097,1407495,1,0,1.19,26,,2,13.3,2.2,0,1
44935,1052887,1,0,0.98,13,0.0,0,27.4,0.7,0,1
12531,291705,1,0,2.41,21,,0,12.6,1.3,0,1
63988,1500410,1,0,0.72,8,1.25,1,28.8,2.9,0,0
19336,452338,1,0,2.07,20,,0,5.0,0.5,0,1
18348,428512,1,0,6.27,30,0.92,0,95.4,2.7,0,0
72088,1685823,0,0,0.47,15,1.5,0,72.9,3.8,0,1
49621,1164667,1,1,2.14,16,1.77,0,145.5,7.6,0,0
5112,117435,1,1,1.9,3,0.0,0,0.0,0.0,0,1
29990,702954,1,1,5.08,19,,0,53.3,4.0,0,1
51527,1208227,1,0,1.97,13,1.92,0,10.9,1.0,0,0
27446,643725,1,1,0.81,38,,0,62.4,3.5,0,1
35611,836540,1,0,0.04,20,0.0,0,2.7,0.5,0,1
51153,1199853,1,0,0.64,22,0.0,1,21.6,1.4,0,1
46770,1096118,1,0,2.23,8,,0,59.0,4.1,0,1
21470,502009,1,1,6.04,21,0.27,0,53.7,6.3,0,0
31775,746297,0,0,1.54,24,0.0,4,37.4,2.5,0,1
56904,1331439,1,1,1.97,19,0.0,0,9.7,0.6,0,1
10461,244268,1,1,7.0,22,0.04,2,131.9,8.6,0,0
47588,1115917,1,0,2.39,27,1.74,0,98.5,5.0,0,0
23453,550626,1,0,1.99,23,,0,9.3,0.6,0,1
61196,1434451,1,0,0.96,20,1.01,0,59.8,2.7,0,0
9358,217418,1,0,1.41,15,,0,0.0,0.0,3,1
55459,1298581,1,0,1.5,13,0.47,0,92.2,6.8,0,0
981,22376,1,0,7.36,8,,0,3.2,0.1,2,1
17627,412156,1,0,2.94,38,,0,38.8,7.5,0,1
11678,272354,1,0,2.01,20,,0,0.0,0.0,0,1
67655,1583513,1,0,0.33,21,1.64,1,26.0,1.2,0,0
54744,1282312,1,0,1.6,21,0.37,0,49.8,2.1,0,0
10226,238706,1,1,2.98,0,,0,9.5,0.6,7,1
35359,830695,1,1,3.94,20,0.01,0,55.0,7.8,0,0
36754,861756,1,0,3.74,20,1.2,0,78.7,4.4,0,0
25784,604707,0,0,1.31,23,,0,13.5,1.1,0,1
23049,540923,1,0,1.97,21,0.0,0,14.7,0.9,0,1
57506,1346760,1,0,1.23,25,1.67,1,46.5,3.1,0,0
62844,1473437,1,1,0.82,8,1.15,0,14.5,1.8,0,0
9095,211054,0,0,2.71,22,,0,6.5,0.4,0,1
52189,1224088,1,0,1.9,22,0.07,0,80.9,4.5,0,0
41758,977916,0,0,0.5,27,,0,47.3,11.8,0,1
25224,591590,0,0,0.1,14,0.0,1,0.0,0.0,0,1
7647,177119,1,0,6.53,24,0.0,0,23.0,1.9,0,1
21211,495894,1,0,3.98,25,0.0,0,3.6,0.1,0,1
29190,684424,1,1,4.95,20,0.14,0,190.9,9.5,0,0
7160,166020,1,0,1.52,0,,0,0.0,0.0,7,1
37917,888925,1,0,3.55,21,0.4,0,60.2,7.3,0,0
23728,556902,1,0,2.26,22,,0,3.9,0.4,0,1
3715,84700,1,1,2.53,0,,0,0.0,0.0,3,1
63250,1483165,1,0,0.79,24,1.19,0,22.7,2.9,0,0
34776,816916,1,0,0.28,7,0.0,0,11.8,0.7,0,1
55096,1289922,1,0,1.55,21,0.38,0,59.4,5.2,0,0
38130,894071,1,1,3.51,20,0.58,1,82.3,4.0,0,0
7762,179861,1,0,2.3,23,,0,0.0,0.0,0,1
5606,129126,1,0,4.33,21,,0,12.1,1.5,0,1
66418,1554878,1,0,0.49,37,1.48,0,20.8,3.8,0,0
59356,1390929,1,0,1.09,20,0.88,0,69.7,16.0,0,0
57781,1353414,1,0,1.21,26,1.73,0,94.4,2.8,0,0
50433,1182656,1,1,2.07,17,1.86,0,48.2,7.0,0,0
57184,1338845,1,0,1.27,20,0.7,0,32.7,4.4,0,0
69460,1624853,1,1,0.17,20,1.81,0,36.5,2.6,0,0
47635,1116932,0,0,1.09,20,,0,31.1,5.1,0,1
41340,967594,1,0,3.09,12,0.86,0,93.1,7.1,0,0
1435,33140,0,0,7.5,18,,0,10.8,0.9,0,1
15680,366444,0,0,0.55,22,0.0,3,0.0,0.0,0,1
42416,992982,1,0,0.61,22,0.0,0,26.8,2.3,0,1
68914,1611546,1,0,0.22,0,2.0,0,59.0,1.9,0,0
5689,131171,1,1,4.77,34,,0,22.8,3.0,0,1
22472,526380,1,0,5.94,20,1.58,2,148.4,8.1,0,0
24297,570146,1,0,1.76,0,0.0,0,26.2,5.5,2,1
32831,771033,1,1,4.28,19,1.61,0,78.6,9.2,0,0
62605,1467952,0,0,0.85,16,1.13,0,16.8,2.4,0,0
36103,847143,1,0,1.64,26,0.0,0,23.2,3.4,0,1
33781,792945,0,0,1.07,56,0.0,0,120.7,15.5,0,1
21371,499697,1,1,0.48,37,0.0,2,0.0,0.0,0,1
27570,646479,0,0,2.05,23,,0,12.4,1.6,0,1
57780,1353406,1,0,1.21,14,0.76,0,32.9,2.9,0,0
32040,752407,1,1,4.41,20,1.28,0,39.5,2.9,0,0
15136,352087,1,0,3.02,39,,2,48.0,3.4,0,1
56385,1319391,1,1,0.78,12,1.15,0,26.9,2.7,0,1
11405,266408,1,0,6.64,22,,0,19.7,1.1,0,1
71785,1679033,1,1,0.01,0,1.97,0,,,0,0
40261,942144,1,0,1.98,30,,0,48.4,2.8,0,1
67023,1569190,1,0,0.41,31,2.55,0,51.9,2.3,0,0
4159,95337,1,1,7.98,24,0.0,0,3.1,0.1,0,1
21849,511506,1,1,5.99,17,1.72,0,88.9,5.4,0,0
34155,801839,1,0,4.11,22,,0,38.1,2.2,0,0
25189,590732,1,1,5.5,32,0.0,3,16.8,0.7,0,1
58042,1359637,1,1,1.34,21,1.42,0,99.0,6.4,0,1
26950,631540,1,0,5.28,41,0.32,0,144.9,16.7,0,0
53714,1258435,1,1,2.46,14,1.73,3,211.2,5.5,0,1
69320,1621523,0,0,-0.02,0,0.08,0,32.6,1.3,0,1
62242,1459553,1,1,0.88,20,1.1,0,123.4,4.6,0,0
32772,769775,1,1,3.93,20,0.0,0,106.1,7.9,0,1
30936,725665,1,0,0.64,20,,0,6.5,0.4,0,1
2148,49685,0,0,2.13,0,1.86,0,0.0,0.0,2,1
44650,1046637,0,0,2.78,25,0.09,0,59.0,6.0,0,0
3594,81811,1,1,4.91,48,0.0,0,66.4,13.6,0,1
44999,1054334,1,1,2.47,10,0.0,0,58.8,5.6,0,1
69155,1617229,1,1,1.07,17,0.91,0,7.6,0.6,0,1
17730,414417,1,1,6.33,24,0.52,0,93.8,10.2,0,0
49180,1154095,0,0,0.68,22,,0,0.0,0.0,0,1
29564,693023,0,0,4.01,12,,0,0.0,0.0,0,1
70523,1648724,1,1,0.1,21,1.87,0,129.3,6.1,0,0
17102,399701,0,0,3.61,0,,0,0.0,0.0,0,1
48341,1133471,1,1,2.7,15,1.44,0,116.1,5.1,0,1
8958,208021,1,0,2.58,22,,0,15.9,1.5,0,1
5720,131983,1,0,1.99,21,,0,0.0,0.0,0,1
19106,447245,1,1,6.21,15,1.26,2,22.0,2.2,0,0
65447,1532815,1,0,0.6,14,0.96,0,161.6,15.2,0,0
44842,1050930,1,0,0.02,0,0.0,0,0.0,0.0,0,1
71400,1669799,0,0,0.04,7,1.93,0,4.9,1.4,0,0
69498,1625717,0,0,0.16,29,1.81,0,38.3,4.7,0,0
5178,119011,1,1,7.87,21,0.45,0,21.8,1.2,0,0
29899,700861,0,0,0.61,23,,0,7.8,0.4,0,1
19332,452220,1,0,3.23,19,,0,20.0,1.2,0,1
6232,144044,1,1,1.61,13,,0,0.0,0.0,0,1
46971,1100633,1,1,3.28,17,1.19,0,41.0,8.4,0,1
45066,1055909,1,0,2.74,22,1.2,0,76.1,6.4,0,0
16090,375775,1,0,5.45,24,,1,49.8,3.0,0,1
12853,299284,1,0,2.9,0,,0,11.7,1.0,6,1
41419,969437,1,0,3.08,24,,0,19.4,0.9,0,0
35067,823997,1,1,4.74,12,1.79,0,30.8,3.9,0,1
3108,71243,0,0,1.49,13,,0,0.0,0.0,0,1
23404,549392,1,0,5.87,21,0.21,0,37.7,5.6,0,0
66317,1552681,1,1,0.5,22,1.47,0,62.3,5.9,0,0
28424,666088,0,0,1.3,24,,0,15.1,1.0,0,1
5108,117292,1,1,2.05,21,,0,0.0,0.0,0,1
33183,779367,1,1,4.22,29,1.9,0,231.9,20.4,0,0
62430,1463722,1,1,0.86,22,1.11,0,96.5,4.6,0,0
62221,1459083,1,0,0.88,14,1.09,0,31.9,1.0,0,0
28873,676243,1,1,5.01,14,1.57,0,198.9,5.9,0,0
22816,534928,1,0,0.64,21,0.0,0,0.0,0.0,0,1
43991,1030441,1,0,0.3,0,0.0,0,21.5,1.7,0,1
30928,725398,1,1,4.65,15,1.49,0,29.9,4.7,0,0
65580,1535960,1,1,0.58,15,1.39,3,25.5,4.3,0,0
48202,1130064,1,0,2.31,18,1.64,1,38.2,5.3,0,0
41391,968862,1,0,3.18,22,,0,63.7,8.7,0,1
26830,628738,1,1,5.3,22,1.97,0,51.2,3.2,0,0
38390,900198,1,0,1.57,19,0.0,0,40.9,2.3,0,1
41992,983230,1,0,3.03,12,0.91,1,28.9,1.1,0,0
63956,1499337,1,1,0.73,15,1.49,0,55.6,4.3,0,0
31113,729929,1,1,4.62,15,1.3,2,190.7,10.3,0,0
19378,453478,1,0,2.1,22,,0,0.0,0.0,0,1
58894,1380472,1,1,1.12,24,0.86,0,99.5,3.3,0,0
23093,541893,1,1,5.89,10,1.4,0,43.4,6.5,0,0
59164,1386497,1,1,1.1,30,0.87,0,112.2,6.0,0,0
57182,1338829,1,1,1.27,24,0.7,0,42.8,1.0,0,0
68339,1598550,1,0,0.27,14,0.16,0,34.3,1.8,0,0
40107,938366,1,1,3.19,24,0.73,1,31.0,1.5,0,0
68039,1591813,1,0,0.3,19,1.68,0,43.9,6.4,0,0
11324,264832,0,0,6.91,57,,0,86.5,3.1,0,0
22989,539412,0,0,4.41,10,,0,4.2,0.3,4,1
313,7003,0,0,5.33,13,,0,0.0,0.0,0,1
32599,765434,1,0,1.25,24,,0,5.6,0.3,0,1
23521,552005,1,0,6.32,0,,0,0.0,0.0,0,1
42397,992665,1,0,2.99,28,0.95,0,132.9,8.7,0,0
3632,82745,1,1,2.01,0,,0,0.0,0.0,0,1
35370,830863,1,1,3.94,20,0.02,0,47.1,3.6,0,0
2747,62794,1,1,2.56,14,,0,0.0,0.0,0,1
61009,1430876,1,0,0.97,14,1.0,0,93.1,4.1,0,0
22890,536643,1,0,1.76,19,0.0,0,0.0,0.0,0,1
21563,504300,1,1,1.99,23,,0,2.8,0.3,0,1
9154,212580,1,0,2.59,20,,0,3.9,0.1,0,1
35225,827729,1,1,3.96,19,1.93,0,56.6,2.7,0,0
36989,867168,1,0,1.77,25,0.0,0,49.8,4.6,0,1
3237,73714,0,0,1.84,23,,0,0.0,0.0,0,1
38187,895407,0,0,3.49,33,0.45,0,37.2,3.3,0,0
30092,705346,1,1,0.93,17,0.0,0,19.7,2.3,0,1
51765,1214621,1,1,1.94,19,1.83,0,38.9,2.3,0,0
37007,867572,1,1,3.7,20,0.24,0,74.1,2.6,0,0
24268,569409,1,0,5.77,24,,0,99.6,11.0,0,0
41485,971278,1,0,3.07,12,0.87,0,42.4,6.5,0,0
9057,210210,0,0,2.81,17,,0,25.1,1.4,0,1
1373,31892,0,0,9.05,13,,0,0.4,0.0,0,1
51391,1205015,1,0,1.98,22,1.96,0,28.0,1.2,0,0
16906,395281,1,0,2.45,24,,0,36.5,3.6,0,1
45105,1056848,1,0,1.97,27,0.0,0,38.6,1.7,0,1
20447,477791,1,0,1.98,0,,0,0.5,0.0,0,1
37097,869721,1,0,0.91,0,0.0,0,0.0,0.0,0,1
47161,1105359,0,0,2.18,20,,0,100.5,4.4,0,1
71800,1679519,1,0,0.0,0,2.22,0,,,0,0
10262,239503,1,0,1.03,0,0.0,0,0.0,0.0,3,1
6457,149012,1,1,4.15,0,,1,5.9,0.3,5,1
57835,1354784,1,0,0.82,28,0.0,0,58.3,5.6,0,1
62896,1475058,1,1,0.82,24,1.15,0,89.6,11.5,0,0
35729,839166,1,1,3.89,12,0.1,0,56.1,2.6,0,0
71851,1680642,1,0,0.34,15,1.55,0,14.0,2.3,0,1
23196,544283,1,0,2.43,24,,1,28.0,1.7,0,1
3394,77168,1,1,2.91,0,,0,0.0,0.0,3,1
25037,587083,0,0,1.61,18,,0,6.4,0.4,0,1
49213,1154844,1,0,2.18,12,1.04,0,73.7,8.1,0,0
5515,126826,1,0,2.57,16,,0,0.0,0.0,0,1
23607,553855,1,0,5.85,19,1.9,0,52.7,4.4,0,0
37643,882389,0,0,0.96,26,0.0,0,33.6,3.2,0,1
71591,1674222,1,0,0.02,1,1.95,0,,,0,0
4543,103787,0,0,1.65,49,,0,0.0,0.0,0,1
26893,630309,1,0,0.9,18,0.0,1,2.4,0.8,0,1
66126,1548161,1,1,0.53,20,0.02,0,85.6,4.9,0,0
46268,1084177,1,1,2.58,10,1.35,0,160.3,18.4,0,0
60460,1417121,1,0,1.02,22,0.96,0,28.0,2.4,0,0
58787,1377640,1,0,1.12,14,0.85,0,65.9,8.0,0,0
59906,1403545,1,1,1.05,46,0.92,1,144.4,12.0,0,0
8045,186488,1,1,3.14,16,,0,17.8,1.4,0,1
6239,144236,1,0,4.99,9,,0,3.3,0.3,6,1
51989,1219437,1,0,0.24,23,,0,68.4,3.2,0,1
23735,557089,0,0,1.68,18,0.0,0,13.4,0.5,0,1
60969,1429706,0,0,0.98,33,0.01,0,104.7,7.9,0,0
68042,1591902,1,0,0.3,2,1.92,0,17.7,1.8,0,0
21481,502297,1,0,6.04,21,0.25,0,68.9,4.9,0,0
17182,401550,1,1,4.59,26,,0,27.4,1.6,0,1
45347,1063295,1,0,2.7,40,,0,21.8,1.7,0,0
66892,1566208,0,0,0.78,36,,0,153.0,15.4,2,1
8453,196511,1,0,3.04,19,0.0,0,3.2,0.2,0,1
38780,909346,1,0,3.38,21,0.52,0,47.5,3.4,0,0
63015,1477625,1,0,0.81,14,1.16,0,36.7,3.4,0,0
48081,1127457,1,0,0.37,56,0.0,0,306.4,26.0,0,1
48691,1142180,1,1,2.24,12,1.68,0,38.5,3.1,0,0
61966,1452906,1,1,0.9,8,1.07,0,8.1,0.6,0,0
62185,1458306,1,1,0.88,22,1.09,0,27.2,2.7,0,0
23433,550243,1,0,4.17,16,0.0,1,46.4,2.6,0,1
64266,1506584,1,1,0.7,15,1.52,0,68.8,2.4,0,0
62603,1467924,1,1,0.85,15,1.13,0,59.1,1.9,0,0
37743,884835,0,0,0.16,15,,0,11.7,2.7,0,1
36083,846734,1,1,3.84,25,0.08,0,56.1,2.2,0,0
8829,205125,0,0,0.38,21,,0,0.0,0.0,0,1
6368,147042,1,1,3.66,0,,1,3.3,0.2,0,1
23068,541351,1,0,6.75,24,0.8,0,67.8,10.2,0,1
26278,616100,1,1,0.97,36,0.0,0,71.6,4.3,0,1
62457,1464285,1,0,0.86,8,1.11,0,8.6,1.2,0,0
51934,1218642,1,0,1.98,14,,0,15.2,1.5,0,1
1960,45383,1,1,8.78,12,0.2,0,50.2,4.3,0,0
62514,1465844,1,1,0.86,22,1.12,0,22.0,1.6,0,0
62386,1462651,1,0,0.78,7,0.0,0,29.6,2.3,0,1
16946,396267,1,0,6.39,12,1.04,1,40.8,3.7,0,0
26566,622675,0,0,0.16,14,0.5,0,0.0,0.0,0,1
32113,754083,1,0,4.4,16,1.53,1,66.5,4.6,1,0
69986,1637005,1,1,0.14,14,1.84,0,62.0,2.3,0,0
56870,1330544,1,1,1.31,20,,0,88.9,4.7,0,0
57724,1352019,1,1,1.21,54,0.76,3,137.0,6.2,0,0
66684,1561520,1,1,0.45,22,1.53,0,52.1,4.8,0,0
29422,689579,1,1,4.92,22,1.76,1,76.0,4.1,0,0
67254,1574519,1,1,1.23,17,0.74,0,14.3,1.6,0,1
27431,643430,1,1,5.19,35,1.74,1,124.6,7.6,1,0
20983,490051,0,0,2.03,78,,0,48.3,5.2,0,1
55544,1300384,1,1,1.48,12,0.48,5,65.4,7.7,0,0
30830,722602,1,1,2.58,24,,0,36.7,1.6,0,1
27163,636783,1,0,5.24,20,1.35,7,53.2,3.2,0,0
1060,24464,0,0,3.24,13,,0,0.0,0.0,0,1
54014,1265346,1,0,1.69,21,0.24,0,51.3,4.7,0,0
70082,1638847,1,1,0.13,15,1.84,0,32.2,1.6,0,0
