,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
66624,1559905,1,0,0.46,21,0.11,0,112.9,5.3,0,0
65085,1525327,1,1,0.63,30,1.35,0,51.4,2.9,0,0
16057,375091,0,0,1.08,22,0.0,0,0.0,0.0,0,1
990,22634,0,0,3.4,54,,3,0.0,0.0,0,1
63637,1491836,1,1,0.75,15,1.22,0,59.2,5.3,0,0
25576,600086,1,0,2.95,26,0.0,2,20.1,0.7,0,1
27445,643713,0,0,0.74,23,,0,6.8,0.5,5,1
48719,1143023,1,0,2.23,18,1.68,0,107.5,8.9,0,0
28491,667503,1,1,5.92,19,1.96,0,84.1,2.2,0,1
67362,1576872,0,0,0.36,36,1.61,0,32.9,7.6,0,0
17863,417281,1,1,6.6,18,,0,0.0,0.0,0,1
29851,699701,1,0,4.84,15,1.72,0,38.9,3.7,0,0
22622,530388,1,0,5.93,12,0.76,0,27.2,2.7,0,0
34124,801194,1,0,3.11,20,0.0,0,92.2,7.5,0,1
53060,1244038,1,0,1.8,13,0.13,0,76.1,2.5,0,0
36669,860003,1,0,3.75,21,0.17,0,77.2,2.7,0,0
33388,783826,1,0,1.55,30,0.0,4,31.0,6.5,0,1
37307,874654,1,1,3.65,21,0.25,0,22.1,0.8,0,0
71434,1670652,1,1,0.04,3,1.93,0,14.5,1.9,0,0
34540,811393,1,0,3.13,22,0.0,1,150.5,12.2,0,1
34672,814627,1,0,4.04,21,,0,76.7,7.9,0,0
31946,750239,1,0,1.13,17,0.0,0,31.1,6.8,0,1
66051,1546589,1,0,0.54,22,1.05,0,42.5,3.2,0,0
7890,182870,1,0,1.22,21,0.02,0,0.0,0.0,0,1
61452,1440983,1,1,0.94,22,1.04,0,77.1,4.2,0,0
52680,1235208,1,1,1.85,12,0.13,0,39.0,3.6,0,0
29133,682980,1,0,1.6,24,0.0,0,14.4,0.9,0,1
70038,1637968,1,1,0.13,15,1.84,0,26.3,2.0,0,0
28507,667813,1,0,2.78,24,,0,19.1,3.5,0,1
22620,530319,0,0,1.8,23,,0,3.1,0.2,0,1
22975,539071,1,0,2.9,16,0.0,0,9.8,0.3,0,1
2567,59068,0,0,4.67,21,,0,4.4,1.7,0,1
47886,1122684,1,1,3.11,15,0.82,0,120.3,7.2,0,1
42174,987325,1,1,3.02,23,1.96,0,28.2,4.7,0,0
3200,72914,0,0,3.36,0,,0,0.0,0.0,7,1
53337,1250354,1,0,1.77,13,0.13,1,234.6,12.3,0,0
36033,845725,1,1,3.84,21,0.32,0,40.7,4.4,0,0
12016,278825,1,0,6.22,20,,2,15.9,0.8,0,1
33518,786965,1,1,4.17,14,1.73,0,87.2,6.9,0,0
599,13588,1,0,8.78,25,0.0,2,44.0,4.7,0,1
9806,228419,0,0,3.4,22,,0,26.1,2.0,0,1
63395,1486401,1,0,0.78,14,1.2,0,29.5,3.6,0,0
5037,115450,0,0,3.53,23,,0,7.8,0.5,0,1
9866,229973,1,0,3.99,16,0.0,0,13.7,0.7,0,1
19579,457498,1,0,7.03,0,,0,0.0,0.0,0,1
5275,121131,1,1,3.5,0,,1,4.6,0.3,3,1
45625,1070255,1,1,2.66,10,1.33,0,24.6,4.0,0,0
36998,867432,1,0,4.03,4,0.01,0,11.5,2.0,0,1
42170,987247,1,0,2.86,12,0.0,0,151.9,11.6,0,1
43810,1026597,1,0,2.61,12,0.0,0,70.5,4.6,0,1
18831,440663,1,0,6.23,20,1.73,0,24.1,5.4,0,0
21463,501959,0,0,1.47,18,0.0,0,0.0,0.0,0,1
8707,202468,1,0,3.28,16,0.0,0,5.0,0.3,0,1
32271,757541,1,1,4.04,16,,0,32.7,6.5,0,1
58934,1381453,1,1,1.11,18,1.11,1,68.4,2.5,0,0
52805,1238059,1,0,1.83,21,0.11,0,81.5,3.8,0,0
44533,1043367,1,0,2.0,25,,0,6.6,0.4,0,1
3473,79017,1,1,4.77,56,,0,81.2,6.6,0,1
52912,1240682,1,0,1.82,13,0.13,0,12.0,0.3,0,0
32286,757851,1,1,1.34,24,,0,4.3,0.3,0,1
21579,504663,1,0,2.77,16,0.0,2,72.6,2.3,0,1
37909,888731,0,0,0.52,69,0.0,0,101.2,3.7,0,1
2321,53802,1,1,8.6,25,0.41,0,63.2,5.7,0,0
52562,1232288,1,0,1.97,14,0.0,0,100.6,10.7,0,1
9584,222645,0,0,1.44,0,0.95,1,0.0,0.0,0,1
15515,362353,1,1,6.52,21,0.12,0,144.5,11.1,0,0
40031,936820,1,1,3.2,21,0.42,0,8.1,6.1,0,0
18949,443459,1,0,1.46,21,0.08,0,7.0,0.9,0,1
47586,1115901,1,1,2.39,19,1.9,0,16.2,0.5,0,0
20102,469846,1,0,6.13,20,0.97,0,106.3,8.7,0,0
64790,1519021,1,1,0.8,13,1.17,0,12.2,4.2,0,1
10385,242608,1,0,7.0,22,0.0,0,64.0,4.7,0,0
19097,446991,1,0,1.97,22,0.0,0,17.2,1.4,0,1
59112,1385333,1,0,1.1,12,0.76,0,22.4,2.7,0,0
5270,121072,1,0,3.41,0,,0,2.5,0.2,6,1
5318,122039,1,0,3.45,22,,0,4.8,1.9,0,1
53172,1246750,1,0,1.79,9,0.14,0,134.2,6.5,0,0
2313,53663,0,0,2.08,0,,0,0.0,0.0,0,1
1763,40822,0,0,2.81,13,,0,0.0,0.0,0,1
8917,207121,0,0,3.89,14,0.0,0,6.5,0.6,0,1
55444,1298063,1,0,0.38,12,0.0,0,74.9,4.1,0,1
61129,1433190,1,0,0.96,14,1.01,0,48.5,2.8,0,0
57328,1342746,1,0,1.25,22,0.72,0,92.5,7.7,0,0
40314,943566,1,0,3.17,22,0.74,5,24.7,1.6,0,0
29395,688556,1,0,4.92,19,1.82,0,23.5,2.5,0,0
20195,471891,1,0,1.98,22,,0,30.9,1.4,0,1
11794,274618,0,0,3.13,0,,0,2.4,0.1,0,1
5392,123924,0,0,3.41,13,,0,9.8,0.6,0,1
15160,352793,1,0,3.22,24,,0,47.3,3.2,6,1
49954,1172285,1,1,2.11,18,1.82,0,107.6,7.5,0,0
71054,1661399,0,0,0.07,19,1.9,0,21.9,1.7,0,0
31768,746051,1,1,3.99,21,0.0,0,45.0,3.4,0,1
66130,1548205,1,1,1.34,12,0.63,0,21.9,1.7,0,1
448,9928,1,1,8.84,23,,0,44.9,2.4,0,1
65408,1531986,1,0,0.6,12,0.92,0,62.2,3.4,0,0
48453,1136026,1,1,2.27,21,1.74,0,167.9,8.9,0,0
7940,183856,0,0,0.47,20,0.0,0,0.0,0.0,0,1
24381,572233,1,0,5.75,22,0.0,0,80.7,6.9,0,1
19867,464378,1,1,1.98,21,,0,13.7,0.8,0,1
43803,1026507,1,0,1.87,19,0.0,0,53.3,4.2,0,1
52415,1229245,1,1,1.97,14,0.0,0,0.4,0.0,0,1
39408,923428,0,0,1.52,33,0.0,0,30.9,4.1,0,1
23179,543978,1,1,2.02,20,,0,23.5,1.8,0,1
31193,731904,1,0,0.61,0,0.0,0,0.3,0.0,0,1
66391,1554095,1,0,0.49,13,1.09,0,80.6,3.8,0,0
56925,1331962,1,0,1.3,14,0.59,0,28.6,2.7,0,0
34966,821358,1,0,1.97,21,0.0,0,205.3,16.0,0,1
60277,1412437,1,0,0.22,14,0.0,0,65.9,8.1,0,1
10147,237019,0,0,0.89,16,1.08,0,0.0,0.0,0,1
64635,1515758,1,0,0.66,22,0.76,1,35.9,3.1,0,0
70400,1645715,1,0,0.12,19,1.86,0,22.0,3.0,0,0
68354,1598877,1,1,0.27,27,1.35,0,141.3,13.3,0,0
68344,1598650,1,0,0.27,12,0.9,1,24.1,1.9,0,0
67585,1582293,1,0,0.34,7,1.88,0,97.9,9.5,0,0
50058,1174448,1,1,2.32,15,1.05,0,46.6,3.0,0,1
43523,1019943,1,1,3.6,27,1.37,0,128.4,8.0,0,1
5819,134084,0,0,3.9,21,,0,2.0,0.2,0,1
6092,140628,1,0,1.91,0,0.01,2,0.0,0.0,7,1
43419,1017504,1,0,2.9,12,1.03,0,28.7,2.9,0,0
65591,1536237,1,1,0.71,40,0.0,1,399.6,23.8,0,1
11169,261101,1,0,3.6,13,0.0,0,42.1,1.4,0,1
61082,1432286,1,0,0.21,17,0.0,0,46.9,3.6,0,1
28618,670118,1,0,1.25,19,0.0,0,0.0,0.0,0,1
42845,1003976,1,0,2.95,12,0.97,0,114.4,4.8,0,0
14927,347203,1,0,5.61,25,0.0,0,1.1,0.2,0,1
60563,1420073,1,1,1.01,22,0.97,0,98.6,7.7,0,0
24979,585756,0,0,1.5,24,,0,2.2,0.2,0,1
49714,1167297,1,0,2.12,20,1.79,0,22.3,2.4,0,0
57544,1347667,1,1,1.23,28,0.99,0,91.2,4.2,0,0
27685,649060,0,0,0.82,0,,0,0.2,0.0,0,1
18813,440347,1,0,1.23,21,0.0,0,0.0,0.0,0,1
71468,1671536,1,1,0.04,1,1.72,0,1.5,0.0,0,0
69139,1616733,1,0,0.2,15,1.01,0,5.4,2.4,0,0
26511,621583,1,0,5.66,21,,0,31.8,1.8,0,1
21187,495429,1,0,1.98,21,,0,18.6,1.3,0,1
41883,980639,1,1,3.04,24,0.89,0,153.9,8.4,0,0
28168,660083,1,0,5.11,12,0.81,0,58.2,3.3,0,0
4012,91972,1,1,7.73,0,,0,0.0,0.0,0,1
34174,802321,1,1,4.11,24,1.89,0,82.7,4.4,0,0
12914,300587,1,1,7.54,0,,0,0.0,0.0,0,1
12965,301822,1,1,6.81,10,1.24,0,11.9,1.2,0,0
51503,1207711,1,1,1.97,20,0.07,1,92.8,4.9,0,0
58581,1372561,1,1,1.13,30,0.84,0,98.8,8.8,0,0
67014,1568998,1,0,0.41,18,1.57,0,29.5,2.1,0,0
36943,866050,1,1,3.71,29,0.19,1,48.0,1.9,0,0
44988,1054071,1,1,2.75,10,1.17,0,45.0,3.4,0,0
20821,486180,1,0,0.95,33,0.0,0,0.0,0.0,0,1
42863,1004315,1,1,3.22,29,0.68,0,181.2,15.4,0,1
62532,1466343,1,0,0.85,21,,1,14.6,1.2,0,0
71381,1669352,1,0,0.04,5,1.93,0,4.3,0.1,0,0
31676,743824,1,1,4.13,22,,2,25.1,1.3,0,1
1230,28170,1,1,3.27,0,,0,0.0,0.0,1,1
5024,115325,0,0,5.31,20,,0,0.0,0.0,0,1
11230,262450,0,0,0.57,21,0.0,0,0.0,0.0,0,1
61333,1438043,1,0,0.95,11,1.03,0,12.5,1.1,0,0
19011,444943,1,1,6.22,21,1.86,1,8.7,3.2,0,0
53324,1250027,1,1,1.77,12,0.15,0,38.8,1.9,0,0
6998,162006,0,0,0.76,21,,0,0.0,0.0,0,1
31240,732974,1,0,4.59,22,1.84,0,43.9,8.7,0,0
56411,1319957,1,0,1.98,11,,0,8.8,6.9,0,1
56727,1327055,1,0,1.33,13,0.57,0,50.6,4.9,0,0
62623,1468310,1,1,0.85,24,1.13,1,18.6,3.6,0,0
1487,34398,0,0,3.24,13,,0,0.0,0.0,0,1
50703,1188594,1,0,2.05,14,1.87,0,134.9,6.2,0,0
24340,571129,1,0,3.98,24,,0,35.7,1.0,0,1
32943,773543,1,0,1.99,17,,0,2.4,0.1,0,1
47867,1122258,1,0,1.59,10,0.0,0,0.0,0.0,0,1
42135,986495,1,0,3.82,12,0.12,0,27.7,0.6,0,1
68093,1593000,1,1,0.29,14,1.68,0,54.3,3.9,0,0
53564,1255350,1,0,1.75,21,0.23,0,191.4,16.3,0,0
13602,316727,1,0,5.9,20,,0,58.1,3.9,0,1
53686,1257843,1,1,0.45,6,0.0,0,25.4,0.8,0,1
13350,310701,1,1,6.78,16,1.63,0,55.8,3.3,0,0
12807,298222,0,0,2.54,20,,0,18.9,1.1,0,1
54638,1280149,0,0,1.61,81,,1,14.3,1.4,0,0
10695,249857,1,1,6.96,17,1.66,0,75.1,3.6,0,0
11244,262810,1,0,3.38,0,,0,5.1,0.3,3,1
64380,1509302,0,0,0.69,8,1.28,0,19.5,0.7,0,0
48442,1135790,1,1,2.27,12,1.63,0,25.4,3.4,0,0
3947,90468,0,0,4.65,20,,1,6.2,0.5,0,1
55990,1310552,1,0,1.43,13,0.48,0,38.2,6.3,0,0
72272,1689733,0,0,0.01,0,0.72,0,0.0,0.0,0,1
11519,268962,1,0,5.37,21,,0,46.0,4.7,0,1
57465,1345876,1,0,0.87,16,,0,115.4,5.1,0,1
43291,1014481,1,0,2.92,12,1.01,0,17.5,1.8,0,0
59843,1401962,1,0,1.04,14,0.0,0,48.4,6.2,0,1
20550,480042,1,0,1.72,38,0.0,0,173.0,19.1,0,1
24677,578601,0,0,0.7,18,0.0,1,0.0,0.0,0,1
13644,317867,1,1,5.71,17,0.0,0,11.6,0.6,0,1
66956,1567760,1,0,0.41,31,2.55,0,31.0,2.5,0,0
65437,1532581,1,1,0.6,15,1.37,0,88.4,2.0,0,0
12400,288409,1,0,6.84,21,0.2,0,34.2,2.1,0,0
26261,615739,1,0,1.68,23,,3,4.5,0.8,0,1
6852,158354,0,0,4.73,20,,2,2.8,0.2,0,1
58316,1366061,1,0,0.54,37,,0,29.2,3.0,0,1
62478,1464855,1,0,0.29,14,0.0,0,17.4,1.1,0,1
16976,396939,1,1,7.22,10,0.44,0,104.7,23.5,0,1
12970,301907,1,1,6.81,12,0.49,4,159.0,6.6,0,0
56337,1318500,1,1,1.98,0,1.18,0,70.3,4.4,0,1
1316,30361,1,0,3.04,11,,4,0.0,0.0,0,1
33533,787322,1,0,0.77,12,0.0,0,9.6,0.4,0,1
30043,704193,1,1,4.8,25,0.08,0,55.3,3.2,0,0
61505,1442282,1,1,0.93,17,1.21,1,68.9,77.9,0,0
2559,58888,1,0,3.65,0,,0,0.0,0.0,2,1
5711,131694,1,0,1.98,23,,0,0.0,0.0,0,1
22944,538207,1,0,3.49,24,,0,16.8,2.0,0,1
8335,193892,0,0,2.89,21,,0,12.8,1.6,0,1
3541,80657,1,0,4.29,15,0.0,0,2.8,0.2,0,1
41160,963462,1,0,3.64,12,0.3,0,19.4,4.4,0,1
53699,1258180,1,0,0.8,14,0.0,0,13.6,2.2,0,1
42855,1004114,1,1,2.95,33,1.91,1,26.4,1.8,0,0
12246,284583,1,0,6.85,33,,0,19.2,2.8,0,0
44772,1049356,1,1,2.77,15,1.15,0,189.0,11.2,0,0
57810,1354078,1,0,1.21,14,0.77,0,19.9,1.1,0,0
3859,88314,0,0,4.98,24,,1,33.5,2.8,0,1
28102,658772,1,1,5.12,24,1.04,1,79.9,5.3,0,0
71074,1661962,1,1,0.04,0,0.0,0,20.0,4.7,0,1
44116,1033413,1,0,2.07,12,,2,16.8,0.7,0,1
6822,157560,1,0,2.85,0,,0,3.8,0.6,6,1
15807,369002,1,1,6.25,21,0.0,3,39.4,9.1,0,1
70953,1659003,1,1,0.08,10,1.64,0,32.1,1.7,0,0
64930,1522152,1,1,0.64,22,1.33,0,33.6,0.8,0,0
3827,87674,0,0,1.65,21,,0,0.0,0.0,0,1
59136,1385846,1,0,1.1,14,0.87,0,42.6,4.3,0,0
61541,1443062,0,0,1.53,30,,0,159.6,12.2,0,1
52943,1241619,1,0,1.81,13,0.12,0,43.2,5.5,0,0
9197,213536,0,0,1.12,22,1.31,0,0.0,0.0,0,1
19478,455542,0,0,2.17,21,,0,6.2,0.4,0,1
42054,984527,1,0,3.03,12,0.91,0,3.9,0.3,0,0
21631,506348,1,0,3.67,19,0.0,0,33.1,3.7,0,1
67376,1577259,1,1,0.94,16,1.81,0,59.6,1.5,0,1
13928,324012,1,1,1.37,51,0.0,0,0.0,0.0,0,1
11694,272634,1,0,6.89,22,0.07,0,12.0,0.7,0,0
34524,811147,1,0,4.05,13,1.01,0,49.9,7.4,0,0
22122,517803,1,0,2.81,24,,0,4.2,0.6,0,1
60663,1422542,1,0,0.4,19,0.0,1,38.5,4.5,0,1
67793,1586569,0,0,0.32,29,1.65,0,24.2,0.9,0,0
19021,445330,1,0,1.06,22,,1,0.0,0.0,0,1
34384,807477,1,0,3.66,22,0.0,0,54.6,2.7,0,1
35739,839367,1,0,3.89,22,0.05,0,18.1,1.5,0,0
19071,446494,0,0,0.92,23,0.0,0,0.0,0.0,0,1
24853,582899,1,0,5.7,20,0.95,0,34.1,2.0,0,0
33012,775225,1,0,2.02,29,,0,13.6,0.9,0,1
42150,986889,1,0,2.14,13,0.0,0,6.1,1.3,0,1
25722,603193,1,1,5.45,15,0.0,4,19.6,1.2,0,1
19022,445359,1,0,1.98,22,,0,19.6,1.5,0,1
10537,246650,1,0,6.97,21,0.59,0,60.2,4.1,0,0
8885,206291,0,0,0.77,23,0.0,1,0.0,0.0,0,1
65224,1528274,1,0,0.62,14,1.36,1,47.4,4.5,0,0
1886,43827,1,1,9.53,14,1.43,0,107.4,4.4,0,1
71524,1672661,1,0,0.03,4,1.95,0,3.0,0.3,0,0
58124,1361479,1,1,2.04,20,,0,253.6,7.3,0,1
70163,1640679,1,1,0.12,6,1.85,0,92.0,13.1,0,0
37759,885230,1,0,3.58,20,1.28,0,110.8,6.6,0,0
54433,1274796,1,1,1.64,12,0.31,0,49.4,3.3,0,0
29192,684455,0,0,1.56,38,,0,13.5,2.5,0,1
25343,594309,1,0,5.58,22,1.02,0,43.4,4.0,0,0
18077,422362,1,0,2.02,24,,0,0.0,0.0,0,1
58905,1380791,1,0,1.12,14,0.86,0,16.7,3.0,0,0
37360,876071,0,0,0.58,16,0.0,0,10.4,0.6,0,1
48330,1133307,1,0,2.29,17,1.63,0,68.2,4.0,0,0
24178,567586,1,0,3.68,20,,0,6.3,0.2,0,1
21153,494654,0,0,0.67,16,0.0,1,0.0,0.0,0,1
1061,24467,1,1,9.58,21,0.18,0,163.3,8.0,0,0
50402,1181865,1,0,2.07,14,1.86,0,79.7,4.5,0,0
17760,414995,1,0,1.41,15,0.0,0,0.0,0.0,0,1
4240,97014,0,0,4.7,24,0.0,0,3.9,0.2,0,1
7758,179816,0,0,2.2,23,,0,0.0,0.0,0,1
1718,40023,0,0,8.91,24,,2,60.5,5.1,0,0
17546,410113,1,0,1.98,22,,2,6.8,0.5,0,1
30513,715286,1,0,0.43,20,0.0,2,26.0,1.4,0,1
12295,285608,1,1,6.85,12,0.63,1,15.4,1.0,0,0
54326,1272328,1,0,0.46,20,0.0,1,30.0,1.4,0,1
7132,165228,1,0,2.85,23,,1,24.8,3.1,0,1
32212,756161,1,0,4.38,22,0.99,0,26.6,1.8,0,0
32795,770272,1,0,4.28,24,,2,13.7,1.1,0,0
21071,492486,1,1,6.07,21,0.15,0,27.0,1.3,0,0
3597,81837,1,0,3.27,21,,0,0.0,0.0,0,1
10212,238447,1,1,3.37,0,,0,7.2,0.9,7,1
66170,1549238,1,0,0.52,14,1.7,1,52.0,1.9,0,0
8305,193396,0,0,4.84,26,0.0,0,30.7,4.2,0,1
71467,1671533,1,1,0.04,3,1.94,0,9.2,0.6,0,0
15653,365972,1,0,4.82,22,0.0,0,47.5,1.2,0,1
68240,1596156,1,0,0.28,20,1.69,2,35.7,1.2,0,0
1731,40272,1,1,8.9,15,1.67,1,43.1,1.8,0,0
42549,997096,1,0,1.52,11,0.0,0,0.0,0.0,0,1
69206,1618725,1,1,0.19,11,1.93,0,1.3,0.2,0,0
25114,588804,0,0,0.5,16,,0,0.0,0.0,0,1
1690,39267,1,0,5.05,22,0.0,0,8.2,0.7,0,1
45056,1055592,1,0,0.3,18,0.0,0,4.1,0.3,0,1
22101,517370,1,0,2.0,25,,0,10.9,1.0,0,1
36155,848421,1,1,3.82,21,0.16,1,84.7,4.5,0,0
7197,166790,0,0,2.65,0,,0,0.0,0.0,2,1
23205,544666,1,1,5.88,18,1.87,0,4.4,0.7,0,0
31199,732052,1,1,4.6,17,1.68,0,7.1,1.6,0,0
47547,1114816,1,0,1.98,22,,2,30.3,2.7,0,1
29214,684931,1,0,0.71,22,0.0,2,13.9,1.0,0,1
55730,1304738,1,1,1.46,20,0.46,1,80.1,2.4,0,0
62440,1463917,1,0,0.86,14,1.11,0,2.7,0.1,0,0
55182,1292162,1,0,0.53,0,1.44,0,14.4,0.5,0,1
39930,934530,1,1,3.21,21,1.7,0,5.8,0.3,0,0
16316,380333,1,1,1.16,0,0.0,1,0.0,0.0,4,1
34305,805692,0,0,0.41,10,0.0,0,17.0,1.2,0,1
4259,97475,1,0,5.65,24,0.0,1,33.0,1.8,0,1
19505,456090,0,0,0.85,20,0.0,0,0.0,0.0,0,1
71084,1662119,1,0,0.07,7,1.91,0,13.6,0.4,0,0
52306,1226870,1,1,1.88,28,0.06,0,45.5,5.4,0,0
21990,514855,1,0,4.2,21,,0,17.6,0.8,0,1
67135,1571971,1,0,0.39,21,1.58,0,33.9,4.7,0,0
52187,1224072,1,0,1.9,14,0.28,0,104.9,6.0,0,0
32175,755380,1,0,4.39,21,2.53,1,104.2,10.4,0,0
44759,1048975,1,1,2.77,10,1.15,0,133.3,7.6,0,0
56119,1313499,1,0,1.89,12,0.52,0,13.0,1.8,0,1
49671,1166315,1,0,2.13,8,,0,10.0,0.4,0,0
38796,909804,1,0,1.94,6,0.0,0,38.2,8.7,0,1
32740,768834,1,1,1.13,24,,0,4.9,0.5,0,1
51366,1204441,1,1,1.98,14,,0,159.6,11.7,0,0
55009,1287969,0,0,1.93,11,0.01,0,48.8,10.0,0,1
41119,962436,1,0,3.58,14,0.37,0,103.8,8.3,0,1
2042,47051,1,0,3.03,24,,0,0.0,0.0,0,1
41424,969556,1,0,1.58,27,0.0,0,88.4,4.5,0,1
66865,1565700,0,0,0.42,31,0.22,2,0.1,0.0,0,0
11417,266635,1,0,6.91,31,,0,16.8,1.3,0,0
14305,332338,1,0,6.64,20,1.01,1,86.2,7.9,0,0
42934,1005844,0,0,0.88,32,,0,110.3,8.9,0,1
12924,300830,1,0,4.41,10,,0,2.0,0.1,2,1
247,5680,1,0,6.18,14,,0,0.0,0.0,0,1
44291,1037564,1,1,2.72,24,0.0,0,52.5,5.0,0,1
68006,1591263,1,1,0.3,21,1.67,0,55.8,3.4,0,0
36354,853164,1,1,3.8,12,0.15,0,14.3,3.2,0,0
61951,1452433,1,1,0.9,14,1.07,0,44.2,2.0,0,0
50032,1174064,1,1,2.1,18,1.82,0,263.0,17.5,0,0
15761,368261,1,0,6.5,22,0.95,0,5.1,0.5,0,0
20707,483683,1,0,4.21,26,,0,27.2,1.3,0,1
54108,1267471,1,0,1.68,13,0.24,0,76.5,4.7,0,0
71358,1668836,1,0,0.04,8,0.94,0,21.1,28.2,0,0
15374,358827,1,1,6.54,33,,0,78.7,7.8,0,0
39697,929433,1,0,3.24,22,0.71,0,38.4,1.5,0,0
55663,1302987,1,0,1.47,13,0.44,1,13.2,1.0,0,0
66713,1562283,1,0,0.44,12,1.78,0,23.0,4.1,0,0
23972,562668,0,0,2.1,39,,0,21.6,8.3,0,1
15068,350560,1,0,1.98,21,,1,4.9,0.5,0,1
47458,1112926,1,1,2.4,34,1.67,2,311.5,38.7,1,0
7327,169731,1,0,0.9,15,1.72,0,0.0,0.0,0,1
29439,689949,1,0,4.91,13,,0,3.2,0.2,0,0
9328,216712,0,0,1.75,21,0.0,0,0.0,0.0,0,1
15641,365696,1,0,0.72,16,0.0,0,0.0,0.0,0,1
17362,405925,1,0,7.18,22,0.22,0,73.9,3.7,0,1
25783,604665,1,1,1.42,35,0.0,2,0.6,0.1,0,1
16982,396996,1,0,4.69,24,,0,43.4,4.7,0,1
22369,524068,1,0,5.95,8,1.32,4,69.7,7.0,0,0
7997,185291,1,0,1.99,23,,0,0.0,0.0,0,1
61210,1434754,0,0,0.96,25,0.02,0,97.1,7.0,0,0
5978,137743,1,1,7.32,29,,0,34.6,2.1,0,1
27420,643120,0,0,2.12,35,,0,31.4,3.0,0,1
13074,304054,1,1,3.32,0,,0,6.0,0.3,6,1
10898,254717,1,1,6.95,21,0.29,0,7.0,0.6,0,0
16194,377983,1,0,2.7,14,0.0,0,31.0,1.5,0,1
36342,852957,0,0,1.41,21,0.0,0,116.4,5.0,0,1
65669,1537996,1,1,0.58,15,1.4,1,53.9,3.1,0,0
68808,1609399,1,1,0.23,19,1.74,0,74.0,2.6,1,0
42966,1006571,1,0,2.94,12,0.98,0,38.6,1.7,0,0
43103,1010124,1,0,0.73,13,0.0,0,9.8,1.7,0,1
53255,1248591,1,0,2.31,21,,0,0.0,0.0,0,1
19538,456750,1,0,6.16,21,0.46,0,178.8,7.9,0,0
57251,1340743,1,0,1.26,22,0.71,0,58.8,4.1,0,0
24653,578101,0,0,2.56,37,,0,12.6,1.3,0,1
58705,1375705,1,0,1.13,22,0.85,0,77.5,2.9,0,0
70276,1643129,1,1,0.12,10,1.85,0,44.8,2.8,0,0
54063,1266463,1,0,0.58,11,0.0,0,16.7,1.1,0,1
9271,215301,1,0,7.11,20,1.25,0,73.7,4.5,0,0
62631,1468520,0,0,0.84,25,0.14,0,58.8,4.3,0,0
29034,680357,1,0,1.53,24,,0,6.0,0.3,0,1
28035,657443,1,0,1.99,24,,0,1.5,0.2,0,1
31861,748165,1,0,4.45,13,1.7,0,75.7,3.6,0,0
58164,1362373,1,1,0.89,8,0.0,0,40.0,2.7,0,1
34102,800775,1,0,4.11,21,0.15,0,5.3,1.8,0,0
14315,332672,0,0,2.33,16,,0,3.8,0.2,0,1
16886,394897,1,1,6.39,15,1.25,0,147.0,9.8,0,0
40767,954218,1,0,3.14,12,0.81,0,82.0,6.5,0,0
34205,803045,0,0,1.46,26,0.0,3,36.7,2.5,0,1
58208,1363462,1,1,1.17,27,,0,7.8,0.6,0,0
25326,594028,1,0,5.58,21,0.34,1,54.7,7.4,0,0
34441,808958,1,0,3.71,22,0.0,0,66.0,7.5,0,1
22106,517499,1,1,5.97,19,1.88,4,43.7,2.2,0,0
25181,590589,0,0,4.45,24,,2,39.6,2.7,0,1
25816,605742,0,0,1.49,67,,0,55.8,4.1,0,1
53155,1246340,0,0,2.1,32,,0,13.0,1.1,0,1
49659,1165908,1,0,0.75,22,0.0,0,18.4,1.5,0,1
16862,394140,1,1,0.68,20,0.0,0,0.0,0.0,0,1
11050,258098,0,0,0.28,19,1.7,0,0.0,0.0,0,1
40472,947213,1,1,3.82,32,0.36,0,239.6,28.2,0,1
47612,1116457,1,0,1.0,22,0.0,0,38.9,2.7,0,1
12540,291888,1,1,2.55,24,,0,10.3,1.3,0,1
67210,1573481,1,0,0.39,17,1.59,0,52.2,3.7,0,0
7431,172070,1,1,4.43,23,,0,67.1,15.3,0,1
65914,1543269,1,1,0.55,15,1.42,0,49.2,4.5,0,0
21403,500480,1,1,6.04,12,0.42,0,220.7,63.4,0,0
48018,1125563,1,1,2.81,19,,0,12.4,2.2,0,1
51538,1208475,1,0,0.39,38,0.0,2,122.0,24.5,0,1
70029,1637755,1,1,0.65,22,1.33,1,149.4,36.3,0,1
62608,1467995,0,0,1.32,100,,0,336.8,25.6,0,1
54665,1280673,1,0,0.67,13,0.0,0,34.6,1.5,0,1
29333,687391,0,0,5.12,0,,0,0.2,0.2,0,1
23502,551653,1,1,2.2,22,,0,24.3,2.2,0,1
9492,220574,1,1,2.16,21,,0,0.0,0.0,0,1
31035,727967,1,1,4.63,10,1.28,0,4.3,0.4,0,0
6608,152386,1,0,7.63,22,1.32,0,129.1,18.2,0,0
25248,592227,1,1,5.6,21,0.11,0,66.9,4.4,0,0
9589,222713,1,0,0.92,22,1.05,0,0.0,0.0,0,1
11098,259278,1,0,1.29,23,0.01,0,0.0,0.0,0,1
41034,960763,1,0,1.97,13,0.0,0,82.0,6.2,0,1
71552,1673336,1,0,0.03,0,0.88,0,,,0,0
24966,585529,1,0,5.68,9,0.35,0,6.8,0.3,0,0
13685,318647,1,0,3.32,37,,1,58.7,3.4,0,1
